"Brewery_id","Name.x","Beer_ID","ABV","IBU","Style","Ounces","Name.y","City","State"
184,"Seventh Son of a Seventh Son",2250,0.077,40,"American Strong Ale",16,"Seventh Son Brewing Company","Columbus"," OH"
184,"Stone Fort Brown Ale",1768,0.053,20,"English Brown Ale",16,"Seventh Son Brewing Company","Columbus"," OH"
184,"Seventh Son Hopped Red Ale",1767,0.077,40,"American Amber / Red Ale",16,"Seventh Son Brewing Company","Columbus"," OH"
184,"Humulus Nimbus Super Pale Ale",1766,0.06,53,"American Pale Ale (APA)",16,"Seventh Son Brewing Company","Columbus"," OH"
184,"Golden Ratio IPA",1765,0.07,68,"American IPA",16,"Seventh Son Brewing Company","Columbus"," OH"
185,"Lake Monster",2247,0.082,25,"Baltic Porter",16,"Oasis Texas Brewing Company","Austin"," TX"
185,"London Homesick Ale",2071,0.049,27,"English Bitter",12,"Oasis Texas Brewing Company","Austin"," TX"
185,"Luchesa Lager",2070,0.048,35,"Keller Bier / Zwickel Bier",12,"Oasis Texas Brewing Company","Austin"," TX"
185,"Slow Ride",2069,0.048,35,"American Pale Ale (APA)",12,"Oasis Texas Brewing Company","Austin"," TX"
186,"Nunica Pine",2245,0.068,NA,"Cider",16,"Vander Mill Ciders","Spring Lake"," MI"
186,"Ginger Peach",2244,0.069,NA,"Cider",16,"Vander Mill Ciders","Spring Lake"," MI"
186,"Totally Roasted",1378,0.068,NA,"Cider",16,"Vander Mill Ciders","Spring Lake"," MI"
186,"Blue Gold",1377,0.068,NA,"Cider",16,"Vander Mill Ciders","Spring Lake"," MI"
186,"Hard Apple",1376,0.068,NA,"Cider",16,"Vander Mill Ciders","Spring Lake"," MI"
187,"Gunga Din",2242,0.052,NA,"Cider",16,"St. Julian Winery","Paw Paw"," MI"
188,"Lobo Lito",2238,0.04,12,"Light Lager",12,"Pedernales Brewing Company","Fredericksburg"," TX"
188,"Robert Earl Keen Honey Pils",2144,0.05,17,"American Pilsner",12,"Pedernales Brewing Company","Fredericksburg"," TX"
189,"Towhead",2237,0.052,21,"American Blonde Ale",12,"Mother's Brewing","Springfield"," MO"
189,"Lil' Helper",2208,0.07,70,"American IPA",12,"Mother's Brewing","Springfield"," MO"
190,"Monkadelic",2236,0.042,NA,"American Pale Ale (APA)",12,"Modern Monks Brewery","Lincoln"," NE"
191,"Day Hike Session",2235,0.041,41,"American IPA",12,"Two Beers Brewing Company","Seattle"," WA"
191,"Trailhead ISA",1661,0.048,48,"American IPA",12,"Two Beers Brewing Company","Seattle"," WA"
191,"Immersion Amber",1660,0.052,27,"American Amber / Red Ale",12,"Two Beers Brewing Company","Seattle"," WA"
191,"Evo IPA",1659,0.062,70,"American IPA",12,"Two Beers Brewing Company","Seattle"," WA"
191,"Presidential Pils",1438,0.048,NA,"Czech Pilsener",12,"Two Beers Brewing Company","Seattle"," WA"
191,"Evolutionary IPA (2012)",1173,0.062,70,"American IPA",12,"Two Beers Brewing Company","Seattle"," WA"
191,"Persnickety Pale",560,0.057,36,"American Pale Ale (APA)",12,"Two Beers Brewing Company","Seattle"," WA"
191,"SoDo Brown Ale",519,0.054,20,"American Brown Ale",12,"Two Beers Brewing Company","Seattle"," WA"
191,"Immersion Amber Ale (2011)",518,0.052,27,"American Amber / Red Ale",12,"Two Beers Brewing Company","Seattle"," WA"
191,"Evolutionary IPA (2011)",505,0.062,70,"American IPA",12,"Two Beers Brewing Company","Seattle"," WA"
191,"Trailhead India Style Session Ale (2011)",482,0.048,48,"American IPA",12,"Two Beers Brewing Company","Seattle"," WA"
191,"Panorama Wheat Ale",451,0.046,NA,"American Pale Wheat Ale",12,"Two Beers Brewing Company","Seattle"," WA"
192,"Monarch Pilsner",2234,0.05,NA,"American Pilsner",12,"Snake River Brewing Company","Jackson"," WY"
192,"Snow King Pale Ale",1606,0.06,55,"American Pale Ale (APA)",12,"Snake River Brewing Company","Jackson"," WY"
192,"Zonker Stout",617,0.054,36,"Foreign / Export Stout",12,"Snake River Brewing Company","Jackson"," WY"
192,"OB-1 Organic Ale",407,0.05,22,"English Brown Ale",12,"Snake River Brewing Company","Jackson"," WY"
192,"Snake River Lager",406,0.05,18,"Vienna Lager",12,"Snake River Brewing Company","Jackson"," WY"
192,"Snake River Pale Ale",402,0.052,32,"American Pale Ale (APA)",12,"Snake River Brewing Company","Jackson"," WY"
192,"Pako’s EyePA",393,0.068,60,"American IPA",12,"Snake River Brewing Company","Jackson"," WY"
193,"Dark Voyage Black IPA (2013)",2227,0.065,80,"American Black Ale",12,"Capital Brewery","Middleton"," WI"
193,"Wisconsin Amber",2226,0.052,28,"Vienna Lager",12,"Capital Brewery","Middleton"," WI"
193,"Lake House",2225,0.046,18,"Munich Helles Lager",12,"Capital Brewery","Middleton"," WI"
193,"Ghost Ship White IPA",1954,0.056,55,"American IPA",12,"Capital Brewery","Middleton"," WI"
193,"Lake House",1910,0.046,18,"Munich Helles Lager",16,"Capital Brewery","Middleton"," WI"
193,"Mutiny IPA",1177,0.062,70,"American IPA",12,"Capital Brewery","Middleton"," WI"
193,"Wisconsin Amber (1998)",840,0.052,NA,"Vienna Lager",12,"Capital Brewery","Middleton"," WI"
193,"Island Wheat",180,0.042,NA,"American Pale Wheat Ale",12,"Capital Brewery","Middleton"," WI"
193,"Wisconsin Amber (2013)",63,0.052,NA,"Vienna Lager",12,"Capital Brewery","Middleton"," WI"
193,"U.S. Pale Ale",62,0.05,NA,"American Pale Ale (APA)",12,"Capital Brewery","Middleton"," WI"
193,"Supper Club Lager",61,NA,NA,"American Pale Lager",12,"Capital Brewery","Middleton"," WI"
194,"Golden One",2207,0.068,NA,"Belgian Pale Ale",12,"Anthem Brewing Company","Oklahoma City"," OK"
194,"Arjuna",2040,0.06,NA,"Witbier",12,"Anthem Brewing Company","Oklahoma City"," OK"
194,"Uroboros",2039,0.085,NA,"American Stout",12,"Anthem Brewing Company","Oklahoma City"," OK"
195,"Mountain Rescue Pale Ale",2205,0.055,40,"American Pale Ale (APA)",12,"Goodlife Brewing Co.","Bend"," OR"
196,"Post Time Kölsch",2204,0.05,NA,"Kölsch",16,"Breakside Brewery","Portland"," OR"
197,"Goose Island India Pale Ale",2198,0.059,55,"American IPA",12,"Goose Island Brewery Company","Chicago"," IL"
198,"Couch Select Lager",2196,0.05,14,"American Pale Lager",12,"Burnside Brewing Co.","Portland"," OR"
199,"Double D Blonde",2195,0.049,20,"American Blonde Ale",12,"Hop Valley Brewing Company","Springfield"," OR"
199,"Festeroo Winter Ale",1605,0.078,60,"American Strong Ale",12,"Hop Valley Brewing Company","Springfield"," OR"
199,"Proxima IPA",1543,0.063,70,"American IPA",12,"Hop Valley Brewing Company","Springfield"," OR"
199,"Double D Blonde (2013)",1390,0.049,20,"American Blonde Ale",12,"Hop Valley Brewing Company","Springfield"," OR"
199,"541 American Lager",1354,0.048,13,"American Pale Lager",12,"Hop Valley Brewing Company","Springfield"," OR"
199,"Alphadelic IPA",1353,0.065,90,"American IPA",12,"Hop Valley Brewing Company","Springfield"," OR"
199,"Alphadelic IPA (2011)",499,0.065,90,"American IPA",12,"Hop Valley Brewing Company","Springfield"," OR"
199,"Double D Blonde (2011)",498,0.049,20,"American Blonde Ale",12,"Hop Valley Brewing Company","Springfield"," OR"
200,"Worthy IPA",2194,0.069,69,"American IPA",12,"Worthy Brewing Company","Bend"," OR"
200,"Easy Day Kolsch",1514,0.045,25,"Kölsch",12,"Worthy Brewing Company","Bend"," OR"
200,"Lights Out Vanilla Cream Extra Stout",1513,0.077,30,"American Double / Imperial IPA",12,"Worthy Brewing Company","Bend"," OR"
200,"Worthy IPA (2013)",1512,0.069,69,"American IPA",12,"Worthy Brewing Company","Bend"," OR"
200,"Worthy Pale",1511,0.06,50,"American Pale Ale (APA)",12,"Worthy Brewing Company","Bend"," OR"
201,"Occidental Hefeweizen",2192,0.047,NA,"American Pale Wheat Ale",16,"Occidental Brewing Company","Portland"," OR"
201,"Occidental Dunkel",1130,0.051,NA,"Dunkelweizen",16,"Occidental Brewing Company","Portland"," OR"
201,"Occidental Altbier",1129,0.05,NA,"Altbier",16,"Occidental Brewing Company","Portland"," OR"
201,"Occidental Kölsch",1081,0.045,NA,"Kölsch",16,"Occidental Brewing Company","Portland"," OR"
202,"Loki Red Ale",2191,0.075,53,"American Amber / Red Ale",16,"Fearless Brewing Company","Estacada"," OR"
202,"Peaches & Cream",1731,0.046,NA,"Fruit / Vegetable Beer",16,"Fearless Brewing Company","Estacada"," OR"
202,"Quaff India Style Session Ale",1022,0.051,NA,"American IPA",16,"Fearless Brewing Company","Estacada"," OR"
202,"Loki Red Ale (2013)",895,0.075,53,"American Amber / Red Ale",16,"Fearless Brewing Company","Estacada"," OR"
202,"Mjolnir Imperial IPA",682,0.069,NA,"American Double / Imperial IPA",16,"Fearless Brewing Company","Estacada"," OR"
202,"Fearless Scottish Ale",112,0.05,NA,"Scottish Ale",16,"Fearless Brewing Company","Estacada"," OR"
203,"Campside Session IPA",2190,0.045,50,"American IPA",16,"Upland Brewing Company","Bloomington"," IN"
203,"Upland Wheat Ale",1951,0.045,15,"Witbier",16,"Upland Brewing Company","Bloomington"," IN"
203,"Dragonfly IPA",1950,0.06,NA,"American IPA",16,"Upland Brewing Company","Bloomington"," IN"
204,"Tsunami IPA",2186,0.072,75,"American IPA",19.2,"Mehana Brewing Co.","Hilo"," HI"
204,"Tsunami IPA",2185,0.072,75,"American IPA",12,"Mehana Brewing Co.","Hilo"," HI"
204,"Humpback Blonde Ale",2184,0.042,22,"American Blonde Ale",12,"Mehana Brewing Co.","Hilo"," HI"
204,"Hawaiian Crow Porter",2178,0.052,27,"American Porter",12,"Mehana Brewing Co.","Hilo"," HI"
204,"Volcano Red Ale",2177,0.052,23,"American Amber / Red Ale",12,"Mehana Brewing Co.","Hilo"," HI"
204,"Mauna Kea Pale Ale",2176,0.054,42,"American Pale Ale (APA)",12,"Mehana Brewing Co.","Hilo"," HI"
205,"Kaua'i Golden Ale",2183,0.049,NA,"American Blonde Ale",12,"Hawai'i Nui Brewing Co.","Hilo"," HI"
205,"Sunset Amber",2182,0.054,NA,"American Pale Ale (APA)",12,"Hawai'i Nui Brewing Co.","Hilo"," HI"
205,"Hapa Brown Ale",2181,0.064,NA,"American Brown Ale",19.2,"Hawai'i Nui Brewing Co.","Hilo"," HI"
205,"Hapa Brown Ale",2180,0.064,NA,"American Brown Ale",12,"Hawai'i Nui Brewing Co.","Hilo"," HI"
205,"Southern Cross",2179,0.083,NA,"Flanders Red Ale",19.2,"Hawai'i Nui Brewing Co.","Hilo"," HI"
206,"Mound Builder IPA",2175,0.065,77,"American IPA",12,"People's Brewing Company","Lafayette"," IN"
206,"Amazon Princess IPA",2168,0.062,62,"American IPA",12,"People's Brewing Company","Lafayette"," IN"
206,"Farmer's Daughter Wheat",1956,0.042,NA,"American Pale Wheat Ale",12,"People's Brewing Company","Lafayette"," IN"
206,"People's Pilsner",1794,0.045,NA,"German Pilsener",12,"People's Brewing Company","Lafayette"," IN"
207,"Quick WIT",2172,0.052,NA,"Belgian Pale Ale",12,"Fort George Brewery","Astoria"," OR"
207,"The Optimist",2171,0.062,NA,"American IPA",12,"Fort George Brewery","Astoria"," OR"
207,"Suicide Squeeze IPA",1911,0.045,NA,"American IPA",16,"Fort George Brewery","Astoria"," OR"
207,"Java the Hop",1803,0.065,NA,"American IPA",16,"Fort George Brewery","Astoria"," OR"
207,"Next Adventure Black IPA",1566,0.062,NA,"American Black Ale",16,"Fort George Brewery","Astoria"," OR"
207,"3-Way IPA (2013)",1515,0.067,NA,"American IPA",16,"Fort George Brewery","Astoria"," OR"
207,"Tender Loving Empire NWPA",1214,0.058,NA,"American Pale Ale (APA)",16,"Fort George Brewery","Astoria"," OR"
207,"Quick Wit Belgianesque Ale",674,0.052,NA,"Witbier",16,"Fort George Brewery","Astoria"," OR"
207,"Sunrise Oatmeal Pale Ale",562,0.055,NA,"American Pale Ale (APA)",16,"Fort George Brewery","Astoria"," OR"
207,"Cavatica Stout",552,0.088,NA,"American Double / Imperial Stout",16,"Fort George Brewery","Astoria"," OR"
207,"1811 Lager",319,0.051,NA,"American Amber / Red Lager",16,"Fort George Brewery","Astoria"," OR"
207,"Vortex IPA",318,0.074,97,"American IPA",16,"Fort George Brewery","Astoria"," OR"
208,"Evil Owl",2167,0.052,40,"American Amber / Red Ale",12,"Branchline Brewing Company","San Antonio"," TX"
209,"Sucha Much IPA",2163,0.071,NA,"American IPA",12,"Kalona Brewing Company","Kalona"," IA"
209,"Lewbricator Wheat Dopplebock ",2162,0.075,24,"Doppelbock",12,"Kalona Brewing Company","Kalona"," IA"
210,"City of the Sun",2159,0.075,85,"American IPA",16,"Modern Times Beer","San Diego"," CA"
210,"Booming Rollers",2157,0.068,75,"American IPA",16,"Modern Times Beer","San Diego"," CA"
210,"Oneida",2156,0.052,50,"American Pale Ale (APA)",16,"Modern Times Beer","San Diego"," CA"
210,"Aurora ",2154,0.067,75,"American Amber / Red Ale",16,"Modern Times Beer","San Diego"," CA"
210,"Lomaland",1495,0.055,30,"Saison / Farmhouse Ale",16,"Modern Times Beer","San Diego"," CA"
210,"Fortunate Islands",1494,0.047,46,"American Pale Wheat Ale",16,"Modern Times Beer","San Diego"," CA"
210,"Black House",1493,0.058,40,"American Stout",16,"Modern Times Beer","San Diego"," CA"
210,"Blazing World",1492,0.065,115,"American Amber / Red Ale",16,"Modern Times Beer","San Diego"," CA"
211,"Smittytown",2155,0.048,NA,"Extra Special / Strong Bitter (ESB)",12,"Temperance Beer Company","Evanston"," IL"
211,"Greenwood Beach",1982,0.04,NA,"Fruit / Vegetable Beer",12,"Temperance Beer Company","Evanston"," IL"
211,"Gatecrasher",1939,0.066,NA,"English India Pale Ale (IPA)",12,"Temperance Beer Company","Evanston"," IL"
212,"#001 Golden Amber Lager",2149,0.055,NA,"American Amber / Red Lager",12,"Wisconsin Brewing Company","Verona"," WI"
212,"#002 American I.P.A.",2148,0.071,60,"American IPA",12,"Wisconsin Brewing Company","Verona"," WI"
212,"#003 Brown & Robust Porter",2147,0.052,NA,"American Porter",12,"Wisconsin Brewing Company","Verona"," WI"
212,"#004 Session I.P.A.",2146,0.048,38,"American IPA",12,"Wisconsin Brewing Company","Verona"," WI"
213,"Red Water Irish Style Red",2145,0.065,NA,"American Amber / Red Ale",12,"Crow Peak Brewing Company","Spearfish"," SD"
213,"Mjöllnir",1804,0.066,NA,"Herbed / Spiced Beer",12,"Crow Peak Brewing Company","Spearfish"," SD"
213,"Bear Butte Nut Brown Ale",1602,0.055,NA,"American Brown Ale",12,"Crow Peak Brewing Company","Spearfish"," SD"
213,"Easy Livin' Summer Ale",1301,0.045,NA,"American Blonde Ale",12,"Crow Peak Brewing Company","Spearfish"," SD"
213,"Canyon Cream Ale",542,0.055,NA,"Cream Ale",12,"Crow Peak Brewing Company","Spearfish"," SD"
213,"Pile O'Dirt Porter",272,0.069,NA,"American Porter",12,"Crow Peak Brewing Company","Spearfish"," SD"
213,"11th Hour IPA",271,0.06,NA,"American IPA",12,"Crow Peak Brewing Company","Spearfish"," SD"
214,"Monarch Classic American Wheat",2129,0.043,21,"American Pale Wheat Ale",12,"Grapevine Craft Brewery","Farmers Branch"," TX"
214,"Sir William's English Brown Ale",2127,0.049,21,"English Brown Ale",12,"Grapevine Craft Brewery","Farmers Branch"," TX"
214,"Lakefire Rye Pale Ale",2126,0.055,35,"American Pale Ale (APA)",12,"Grapevine Craft Brewery","Farmers Branch"," TX"
215,"1836",2125,0.06,40,"American Blonde Ale",12,"Buffalo Bayou Brewing Company","Houston"," TX"
215,"Summer's Wit",2124,0.06,20,"Witbier",12,"Buffalo Bayou Brewing Company","Houston"," TX"
215,"More Cowbell",2123,0.09,118,"American Double / Imperial IPA",16,"Buffalo Bayou Brewing Company","Houston"," TX"
216,"First Stand",2119,0.055,35,"Saison / Farmhouse Ale",12,"Texian Brewing Co.","Richmond"," TX"
216,"Battle LIne",2118,0.063,23,"American Brown Ale",12,"Texian Brewing Co.","Richmond"," TX"
216,"Broken Bridge",2117,0.056,12,"Dunkelweizen",12,"Texian Brewing Co.","Richmond"," TX"
216,"Brutus",2116,0.071,69,"English India Pale Ale (IPA)",12,"Texian Brewing Co.","Richmond"," TX"
217,"Lyric Ale",2113,0.065,NA,"Saison / Farmhouse Ale",12,"Orpheus Brewing","Atlanta"," GA"
217,"Atalanta",2112,0.053,NA,"Saison / Farmhouse Ale",12,"Orpheus Brewing","Atlanta"," GA"
218,"What the Butler Saw",2111,0.05,18,"Witbier",12,"Forgotten Boardwalk","Cherry Hill"," NJ"
218,"1916 Shore Shiver",2110,0.069,65,"American IPA",12,"Forgotten Boardwalk","Cherry Hill"," NJ"
219,"Laughing Dog Cream Ale",2108,0.05,12,"Cream Ale",12,"Laughing Dog Brewing Company","Ponderay"," ID"
219,"Two-One Niner",1397,0.048,9,"American Pilsner",12,"Laughing Dog Brewing Company","Ponderay"," ID"
219,"Laughing Dog IPA",1396,0.064,66,"American IPA",12,"Laughing Dog Brewing Company","Ponderay"," ID"
220,"Plum St. Porter",2107,0.06,52,"American Porter",12,"Bozeman Brewing Company","Bozeman"," MT"
220,"Plum St. Porter",1573,0.057,52,"American Porter",12,"Bozeman Brewing Company","Bozeman"," MT"
220,"Bozone HopZone IPA",1289,0.07,80,"American IPA",12,"Bozeman Brewing Company","Bozeman"," MT"
220,"Bozone Hefe Weizen",1288,0.06,25,"Hefeweizen",12,"Bozeman Brewing Company","Bozeman"," MT"
220,"Bozone Select Amber Ale",470,0.055,NA,"American Amber / Red Ale",12,"Bozeman Brewing Company","Bozeman"," MT"
221,"Aprè Shred",2104,0.081,17,"American Strong Ale",16,"Big Choice Brewing","Broomfield"," CO"
221,"Hemlock Double IPA",1762,0.095,104,"American Double / Imperial IPA",12,"Big Choice Brewing","Broomfield"," CO"
221,"West Portal Colorado Common Summer Ale",1422,0.041,NA,"California Common / Steam Beer",16,"Big Choice Brewing","Broomfield"," CO"
221,"Disconnected Red",1067,0.067,85,"American Amber / Red Ale",16,"Big Choice Brewing","Broomfield"," CO"
222,"Arcus IPA",2096,0.069,81,"American IPA",12,"Big Storm Brewing Company","Odessa"," FL"
222,"Wavemaker",2095,0.058,38,"American Amber / Red Ale",12,"Big Storm Brewing Company","Odessa"," FL"
223,"Epitome",2094,0.099,100,"American Black Ale",16,"Carton Brewing Company","Atlantic Highlands"," NJ"
223,"Monkey Chased the Weasel",1941,0.039,9,"Berliner Weissbier",16,"Carton Brewing Company","Atlantic Highlands"," NJ"
223,"077XX",1940,0.078,80,"American Double / Imperial IPA",16,"Carton Brewing Company","Atlantic Highlands"," NJ"
223,"Boat Beer",1439,0.042,35,"American IPA",12,"Carton Brewing Company","Atlantic Highlands"," NJ"
224,"Pleasure Town",2093,0.063,61,"American IPA",12,"Midnight Sun Brewing Company","Anchorage"," AK"
224,"Pleasure Town IPA",1814,0.063,61,"American IPA",12,"Midnight Sun Brewing Company","Anchorage"," AK"
224,"Snowshoe White Ale",587,0.048,12,"Witbier",12,"Midnight Sun Brewing Company","Anchorage"," AK"
224,"Kodiak Brown Ale",586,0.05,24,"American Brown Ale",12,"Midnight Sun Brewing Company","Anchorage"," AK"
224,"Sockeye Red IPA",434,0.057,70,"American IPA",12,"Midnight Sun Brewing Company","Anchorage"," AK"
225,"Trail Head",2089,0.063,55,"American Pale Ale (APA)",12,"Fat Head's Brewery","Middleburg Heights"," OH"
225,"Hop Stalker Fresh Hop IPA",2088,0.07,80,"American IPA",16,"Fat Head's Brewery","Middleburg Heights"," OH"
226,"Blood Orange Wit",2087,0.05,16,"Witbier",16,"Refuge Brewery","Temecula"," CA"
227,"8 Barrel",2080,0.08,69,"American Strong Ale",16,"Chatham Brewing","Chatham"," NY"
227,"Oktoberfest",2079,0.055,40,"Märzen / Oktoberfest",16,"Chatham Brewing","Chatham"," NY"
228,"Stone of Arbroath",2078,0.08,NA,"Scotch Ale / Wee Heavy",12,"DC Brau Brewing Company","Washington"," DC"
228,"The Tradition",1809,0.05,15,"American Blonde Ale",12,"DC Brau Brewing Company","Washington"," DC"
228,"El Hefe Speaks",1263,0.053,11,"Hefeweizen",12,"DC Brau Brewing Company","Washington"," DC"
228,"Penn Quarter Porter",1092,0.055,NA,"American Porter",12,"DC Brau Brewing Company","Washington"," DC"
228,"On the Wings of Armageddon",851,0.092,115,"American Double / Imperial IPA",12,"DC Brau Brewing Company","Washington"," DC"
228,"The Corruption",186,0.065,80,"American IPA",12,"DC Brau Brewing Company","Washington"," DC"
228,"The Citizen",185,0.07,NA,"Belgian Pale Ale",12,"DC Brau Brewing Company","Washington"," DC"
228,"The Public",184,0.06,NA,"American Pale Ale (APA)",12,"DC Brau Brewing Company","Washington"," DC"
229,"No Wake IPA",2077,0.072,50,"American IPA",12,"Geneva Lake Brewing Company","Lake Geneva"," WI"
229,"Boathouse Blonde",2076,0.049,15,"American Blonde Ale",12,"Geneva Lake Brewing Company","Lake Geneva"," WI"
229,"Cedar Point",2075,0.05,26,"American Amber / Red Ale",12,"Geneva Lake Brewing Company","Lake Geneva"," WI"
230,"Pine Knob Pilsner",2074,0.053,NA,"Czech Pilsener",16,"Rochester Mills Brewing Company","Rochester"," MI"
230,"Cal and Co. Black Cherry Porter",1724,NA,NA,"American Porter",16,"Rochester Mills Brewing Company","Rochester"," MI"
230,"Lazy Daze Lager",1280,0.055,NA,"American Adjunct Lager",16,"Rochester Mills Brewing Company","Rochester"," MI"
230,"Rochester Red Ale",899,0.059,NA,"American Amber / Red Ale",16,"Rochester Mills Brewing Company","Rochester"," MI"
230,"Milkshake Stout",363,0.05,NA,"Milk / Sweet Stout",16,"Rochester Mills Brewing Company","Rochester"," MI"
230,"Cornerstone IPA",158,0.07,NA,"American IPA",16,"Rochester Mills Brewing Company","Rochester"," MI"
230,"Lazy Daze Lager",97,0.055,NA,"American Adjunct Lager",12,"Rochester Mills Brewing Company","Rochester"," MI"
231,"Imperial Pumpkin Stout",2068,0.099,43,"Pumpkin Ale",16,"Cape Ann Brewing Company","Gloucester"," MA"
231,"Dead-Eye DIPA",2067,0.09,130,"American Double / Imperial IPA",16,"Cape Ann Brewing Company","Gloucester"," MA"
231,"Fisherman's IPA",2066,0.055,64,"American IPA",12,"Cape Ann Brewing Company","Gloucester"," MA"
231,"Fisherman's Pils",2065,0.054,35,"German Pilsener",12,"Cape Ann Brewing Company","Gloucester"," MA"
231,"Fisherman's Brew",2064,0.055,30,"American Amber / Red Ale",12,"Cape Ann Brewing Company","Gloucester"," MA"
232,"Noche Dulce",2062,0.071,16,"American Porter",16,"Borderlands Brewing Company","Tucson"," AZ"
233,"Big Blue Van",2061,0.058,NA,"Fruit / Vegetable Beer",16,"College Street Brewhouse and Pub","Lake Havasu City"," AZ"
234,"Weize Guy",2060,0.05,15,"Hefeweizen",12,"Joseph James Brewing Company","Henderson"," NV"
234,"Fox Tail Gluten Free Ale",469,0.05,50,"American Pale Ale (APA)",12,"Joseph James Brewing Company","Henderson"," NV"
234,"Hop Box Imperial IPA",468,0.093,90,"American Double / Imperial IPA",12,"Joseph James Brewing Company","Henderson"," NV"
234,"Joseph James American Lager",467,0.052,15,"American Adjunct Lager",12,"Joseph James Brewing Company","Henderson"," NV"
235,"UFO Gingerland",2059,0.052,15,"Herbed / Spiced Beer",12,"Harpoon Brewery","Boston"," MA"
235,"The Long Thaw White IPA",1653,0.062,45,"American White IPA",12,"Harpoon Brewery","Boston"," MA"
235,"Honey Cider",1558,0.048,NA,"Cider",12,"Harpoon Brewery","Boston"," MA"
235,"Harpoon Summer Beer",1380,0.05,28,"Kölsch",12,"Harpoon Brewery","Boston"," MA"
235,"Harpoon IPA",1379,0.059,42,"American IPA",12,"Harpoon Brewery","Boston"," MA"
235,"UFO Pumpkin",1340,0.059,20,"Pumpkin Ale",12,"Harpoon Brewery","Boston"," MA"
235,"Harpoon Octoberfest",1313,0.055,30,"Märzen / Oktoberfest",12,"Harpoon Brewery","Boston"," MA"
235,"Harpoon IPA (2012)",770,0.059,42,"American IPA",12,"Harpoon Brewery","Boston"," MA"
235,"Harpoon Summer Beer (2012)",769,0.05,28,"Kölsch",12,"Harpoon Brewery","Boston"," MA"
235,"UFO White",610,0.048,10,"American Pale Wheat Ale",12,"Harpoon Brewery","Boston"," MA"
235,"Harpoon Summer Beer (2010)",192,0.05,28,"Kölsch",12,"Harpoon Brewery","Boston"," MA"
235,"Harpoon IPA (2010)",126,0.059,42,"American IPA",12,"Harpoon Brewery","Boston"," MA"
236,"Palate Mallet",2058,0.086,NA,"American Double / Imperial IPA",12,"Back East Brewing Company","Bloomfield"," CT"
236,"Back East Porter",1483,0.06,NA,"American Porter",12,"Back East Brewing Company","Bloomfield"," CT"
236,"Back East Golden Ale",1426,0.049,NA,"American Blonde Ale",12,"Back East Brewing Company","Bloomfield"," CT"
236,"Misty Mountain IPA",1132,0.07,NA,"American IPA",12,"Back East Brewing Company","Bloomfield"," CT"
236,"Back East Ale",1131,0.05,NA,"American Amber / Red Ale",12,"Back East Brewing Company","Bloomfield"," CT"
237,"Stickin' In My Rye",2057,0.07,NA,"Rye Beer",24,"Champion Brewing Company","Charlottesville"," VA"
237,"Black Me Stout",2056,0.06,45,"American Stout",12,"Champion Brewing Company","Charlottesville"," VA"
237,"Killer Kolsch",2055,0.05,22,"Kölsch",12,"Champion Brewing Company","Charlottesville"," VA"
237,"Missile IPA",1933,0.07,65,"American IPA",12,"Champion Brewing Company","Charlottesville"," VA"
238,"Bravo Four Point",2051,0.044,45,"American Pale Ale (APA)",12,"Devil's Backbone Brewing Company","Lexington"," VA"
238,"Striped Bass Pale Ale",1201,0.052,26,"American Pale Ale (APA)",12,"Devil's Backbone Brewing Company","Lexington"," VA"
239,"Cream Ale",2050,0.042,35,"Cream Ale",12,"Newburgh Brewing Company","Newburgh"," NY"
240,"Tarasque",2047,0.059,NA,"Saison / Farmhouse Ale",12,"Wiseacre Brewing Company","Memphis"," TN"
240,"Ananda India Pale Ale",1470,0.062,61,"American IPA",12,"Wiseacre Brewing Company","Memphis"," TN"
240,"Tiny Bomb",1469,0.045,23,"American Pilsner",12,"Wiseacre Brewing Company","Memphis"," TN"
241,"Might As Well IPL",2045,0.072,75,"American Pale Lager",16,"Golden Road Brewing","Los Angeles"," CA"
241,"Saison Pamplemousse",1960,0.058,35,"Saison / Farmhouse Ale",12,"Golden Road Brewing","Los Angeles"," CA"
241,"2020 IPA",1777,0.074,74,"American IPA",16,"Golden Road Brewing","Los Angeles"," CA"
241,"Wolf Among Weeds IPA",1698,0.08,70,"American IPA",16,"Golden Road Brewing","Los Angeles"," CA"
241,"Better Weather IPA",1641,0.094,92,"American IPA",16,"Golden Road Brewing","Los Angeles"," CA"
241,"Point the Way IPA",1490,0.059,60,"American IPA",16,"Golden Road Brewing","Los Angeles"," CA"
241,"Golden Road Hefeweizen",1489,0.046,15,"Hefeweizen",16,"Golden Road Brewing","Los Angeles"," CA"
241,"Heal the Bay IPA",1399,0.068,65,"American IPA",16,"Golden Road Brewing","Los Angeles"," CA"
241,"Point the Way IPA",1296,0.059,60,"American IPA",12,"Golden Road Brewing","Los Angeles"," CA"
241,"Cabrillo Kölsch",1034,0.05,NA,"Kölsch",16,"Golden Road Brewing","Los Angeles"," CA"
241,"Get Up Offa That Brown",991,0.055,20,"American Brown Ale",16,"Golden Road Brewing","Los Angeles"," CA"
241,"Burning Bush Smoked IPA",750,0.08,70,"American IPA",16,"Golden Road Brewing","Los Angeles"," CA"
241,"Wolf Among Weeds IPA (2012)",749,0.08,70,"American IPA",16,"Golden Road Brewing","Los Angeles"," CA"
241,"Point the Way IPA (2012)",549,0.059,60,"American IPA",16,"Golden Road Brewing","Los Angeles"," CA"
